,year,weeknum,province,new_case,total_case,new_case_excludeabroad,total_case_excludeabroad,new_death,total_death,update_date
3399,2022,44,พังงา,0,10358,0,9960,0,31,2023-06-19 12:07:27
3400,2022,44,จันทบุรี,13,21029,13,21014,1,67,2023-06-19 12:07:27
3401,2022,44,นครศรีธรรมราช,27,80035,27,80034,0,245,2023-06-19 12:07:27
3402,2022,44,ระยอง,9,43341,9,43308,0,199,2023-06-19 12:07:27
3403,2022,44,แม่ฮ่องสอน,1,2687,1,2687,0,38,2023-06-19 12:07:27
3404,2022,44,ประจวบคีรีขันธ์,25,24440,25,24089,0,124,2023-06-19 12:07:27
3405,2022,44,ปทุมธานี,70,44425,70,44414,0,230,2023-06-19 12:07:27
3406,2022,44,ปัตตานี,3,11142,3,11096,0,86,2023-06-19 12:07:27
3407,2022,44,ทั้งประเทศ,2759,2471772,2759,2454801,40,11297,2023-06-19 12:07:27
3408,2022,44,ราชบุรี,4,41687,4,41686,0,199,2023-06-19 12:07:27
3409,2022,44,สมุทรปราการ,80,110354,80,109864,1,406,2023-06-19 12:07:27
3410,2022,44,ตาก,105,12420,105,12284,0,81,2023-06-19 12:07:27
3411,2022,44,พัทลุง,3,24374,3,24374,0,96,2023-06-19 12:07:27
3412,2022,44,หนองบัวลำภู,8,11434,8,11434,1,83,2023-06-19 12:07:27
3413,2022,44,กาฬสินธุ์,31,24781,31,24779,0,170,2023-06-19 12:07:27
3414,2022,44,ร้อยเอ็ด,22,41474,22,41470,0,236,2023-06-19 12:07:27
3415,2022,44,พิจิตร,0,6022,0,6022,0,88,2023-06-19 12:07:27
3416,2022,44,เชียงราย,28,5916,28,5881,0,123,2023-06-19 12:07:27
3417,2022,44,ลพบุรี,33,16212,33,16208,0,225,2023-06-19 12:07:27
3418,2022,44,ชลบุรี,163,119879,163,118035,11,496,2023-06-19 12:07:27
3419,2022,44,ลำปาง,25,10298,25,10296,1,120,2023-06-19 12:07:27
3420,2022,44,ชุมพร,58,14854,58,14854,1,74,2023-06-19 12:07:27
3421,2022,44,ขอนแก่น,27,57957,27,57935,1,184,2023-06-19 12:07:27
3422,2022,44,ยะลา,11,9874,11,9860,0,80,2023-06-19 12:07:27
3423,2022,44,ชัยภูมิ,7,20724,7,20723,0,78,2023-06-19 12:07:27
3424,2022,44,กำแพงเพชร,2,17564,2,17559,0,129,2023-06-19 12:07:27
3425,2022,44,เชียงใหม่,18,36716,18,36647,2,307,2023-06-19 12:07:27
3426,2022,44,สงขลา,113,37317,113,37180,0,145,2023-06-19 12:07:27
3427,2022,44,นครปฐม,12,46575,12,46575,0,180,2023-06-19 12:07:27
3428,2022,44,พะเยา,2,6232,2,6232,0,57,2023-06-19 12:07:27
3429,2022,44,ลำพูน,12,1728,12,1727,0,46,2023-06-19 12:07:27
3430,2022,44,เพชรบุรี,8,20296,8,20274,0,107,2023-06-19 12:07:27
3431,2022,44,อ่างทอง,4,16185,4,16185,1,70,2023-06-19 12:07:27
3432,2022,44,นครนายก,4,12874,4,12874,0,98,2023-06-19 12:07:27
3433,2022,44,อำนาจเจริญ,15,7730,15,7726,0,35,2023-06-19 12:07:27
3434,2022,44,ไม่ระบุ,20,20,20,20,0,0,2023-06-19 12:07:27
3435,2022,44,สมุทรสาคร,80,59516,80,59515,0,146,2023-06-19 12:07:27
3436,2022,44,แพร่,9,9571,9,9567,1,77,2023-06-19 12:07:27
3437,2022,44,เลย,26,17596,26,17595,1,129,2023-06-19 12:07:27
3438,2022,44,ระนอง,4,10778,4,10721,0,25,2023-06-19 12:07:27
3439,2022,44,สุพรรณบุรี,7,34554,7,34549,0,161,2023-06-19 12:07:27
3440,2022,44,น่าน,24,12442,24,12439,0,32,2023-06-19 12:07:27
3441,2022,44,สกลนคร,17,21432,17,21430,0,149,2023-06-19 12:07:27
3442,2022,44,กระบี่,69,13135,69,12842,3,116,2023-06-19 12:07:27
3443,2022,44,ศรีสะเกษ,1,30888,1,30878,0,217,2023-06-19 12:07:27
3444,2022,44,พิษณุโลก,16,21267,16,21267,0,99,2023-06-19 12:07:27
3445,2022,44,ยโสธร,6,14057,6,14054,0,103,2023-06-19 12:07:27
3446,2022,44,สุราษฎร์ธานี,25,20676,25,20061,0,156,2023-06-19 12:07:27
3447,2022,44,สุโขทัย,15,16082,15,16080,0,158,2023-06-19 12:07:27
3448,2022,44,นครพนม,10,14140,10,14139,0,79,2023-06-19 12:07:27
3449,2022,44,สตูล,6,10781,6,10763,0,73,2023-06-19 12:07:27
3450,2022,44,นนทบุรี,79,74751,79,74729,2,108,2023-06-19 12:07:27
3451,2022,44,อุตรดิตถ์,3,8850,3,8849,0,62,2023-06-19 12:07:27
3452,2022,44,บุรีรัมย์,51,50762,51,50756,0,95,2023-06-19 12:07:27
3453,2022,44,กาญจนบุรี,0,27640,0,27590,0,164,2023-06-19 12:07:27
3454,2022,44,อุดรธานี,20,29461,20,29438,1,202,2023-06-19 12:07:27
3455,2022,44,ปราจีนบุรี,10,25646,10,25642,0,117,2023-06-19 12:07:27
3456,2022,44,เพชรบูรณ์,17,12973,17,12970,0,59,2023-06-19 12:07:27
3457,2022,44,บึงกาฬ,0,10553,0,10549,0,20,2023-06-19 12:07:27
3458,2022,44,สิงห์บุรี,4,8467,4,8466,0,87,2023-06-19 12:07:27
3459,2022,44,อุทัยธานี,18,11006,18,11006,0,104,2023-06-19 12:07:27
3460,2022,44,กรุงเทพมหานคร,882,509332,882,507352,4,1461,2023-06-19 12:07:27
3461,2022,44,ชัยนาท,11,4283,11,4283,0,9,2023-06-19 12:07:27
3462,2022,44,ตราด,16,9766,16,9644,0,126,2023-06-19 12:07:27
3463,2022,44,หนองคาย,7,23528,7,23407,1,78,2023-06-19 12:07:27
3464,2022,44,พระนครศรีอยุธยา,4,36237,4,36237,0,133,2023-06-19 12:07:27
3465,2022,44,มหาสารคาม,5,28517,5,28510,3,114,2023-06-19 12:07:27
3466,2022,44,สมุทรสงคราม,2,13777,2,13777,0,76,2023-06-19 12:07:27
3467,2022,44,มุกดาหาร,7,6961,7,6959,0,51,2023-06-19 12:07:27
3468,2022,44,อุบลราชธานี,11,41566,11,41548,0,294,2023-06-19 12:07:27
3469,2022,44,ฉะเชิงเทรา,8,42193,8,42188,0,120,2023-06-19 12:07:27
3470,2022,44,นราธิวาส,9,7964,9,7955,0,25,2023-06-19 12:07:27
3471,2022,44,สุรินทร์,36,33408,36,33390,2,116,2023-06-19 12:07:27
3472,2022,44,สระบุรี,27,19983,27,19980,0,166,2023-06-19 12:07:27
3473,2022,44,นครราชสีมา,70,48736,70,48732,1,381,2023-06-19 12:07:27
3474,2022,44,สระแก้ว,55,20061,55,19496,0,85,2023-06-19 12:07:27
3475,2022,44,ภูเก็ต,89,54213,89,44887,1,153,2023-06-19 12:07:27
3476,2022,45,ประจวบคีรีขันธ์,18,24458,18,24107,0,124,2023-06-19 12:07:27
3477,2022,45,ตรัง,37,10533,37,10526,0,74,2023-06-19 12:07:27
3478,2022,45,อุดรธานี,10,29471,10,29448,0,202,2023-06-19 12:07:27
3479,2022,45,ระนอง,1,10779,1,10722,0,25,2023-06-19 12:07:27
3480,2022,45,สุพรรณบุรี,21,34575,21,34570,0,161,2023-06-19 12:07:27
3481,2022,45,อุบลราชธานี,15,41581,15,41563,0,294,2023-06-19 12:07:27
3482,2022,45,กระบี่,74,13209,74,12916,2,118,2023-06-19 12:07:27
3483,2022,45,ฉะเชิงเทรา,32,42225,32,42220,0,120,2023-06-19 12:07:27
3484,2022,45,ลพบุรี,21,16233,21,16229,0,225,2023-06-19 12:07:27
3485,2022,45,ทั้งประเทศ,3166,2474938,3166,2457967,42,11339,2023-06-19 12:07:27
3486,2022,45,พัทลุง,3,24377,3,24377,0,96,2023-06-19 12:07:27
3487,2022,45,ขอนแก่น,64,58021,64,57999,0,184,2023-06-19 12:07:27
3488,2022,45,สุรินทร์,42,33450,42,33432,0,116,2023-06-19 12:07:27
3489,2022,45,เชียงราย,26,5942,26,5907,0,123,2023-06-19 12:07:27
3490,2022,45,ศรีสะเกษ,4,30892,4,30882,0,217,2023-06-19 12:07:27
3491,2022,45,อุตรดิตถ์,20,8870,20,8869,0,62,2023-06-19 12:07:27
3492,2022,45,สมุทรสงคราม,8,13785,8,13785,0,76,2023-06-19 12:07:27
3493,2022,45,เลย,36,17632,36,17631,0,129,2023-06-19 12:07:27
3494,2022,45,มหาสารคาม,21,28538,21,28531,1,115,2023-06-19 12:07:27
3495,2022,45,นครสวรรค์,45,24818,45,24811,3,167,2023-06-19 12:07:27
3496,2022,45,อ่างทอง,2,16187,2,16187,0,70,2023-06-19 12:07:27
3497,2022,45,ตราด,13,9779,13,9657,1,127,2023-06-19 12:07:27
3498,2022,45,พังงา,0,10358,0,9960,0,31,2023-06-19 12:07:27
3499,2022,45,ชัยภูมิ,3,20727,3,20726,0,78,2023-06-19 12:07:27
3500,2022,45,กำแพงเพชร,6,17570,6,17565,0,129,2023-06-19 12:07:27
3501,2022,45,นครศรีธรรมราช,95,80130,95,80129,0,245,2023-06-19 12:07:27
3502,2022,45,ภูเก็ต,84,54297,84,44971,0,153,2023-06-19 12:07:27
3503,2022,45,ชลบุรี,210,120089,210,118245,8,504,2023-06-19 12:07:27
3504,2022,45,แม่ฮ่องสอน,3,2690,3,2690,0,38,2023-06-19 12:07:27
3505,2022,45,หนองคาย,6,23534,6,23413,0,78,2023-06-19 12:07:27
3506,2022,45,เชียงใหม่,7,36723,7,36654,2,309,2023-06-19 12:07:27
3507,2022,45,ปราจีนบุรี,3,25649,3,25645,0,117,2023-06-19 12:07:27
3508,2022,45,อุทัยธานี,21,11027,21,11027,3,107,2023-06-19 12:07:27
3509,2022,45,ลำปาง,42,10340,42,10338,0,120,2023-06-19 12:07:27
3510,2022,45,แพร่,17,9588,17,9584,2,79,2023-06-19 12:07:27
3511,2022,45,จันทบุรี,18,21047,18,21032,0,67,2023-06-19 12:07:27
3512,2022,45,พิจิตร,5,6027,5,6027,0,88,2023-06-19 12:07:27
3513,2022,45,กาฬสินธุ์,16,24797,16,24795,0,170,2023-06-19 12:07:27
3514,2022,45,นครนายก,5,12879,5,12879,0,98,2023-06-19 12:07:27
3515,2022,45,พระนครศรีอยุธยา,17,36254,17,36254,3,136,2023-06-19 12:07:27
3516,2022,45,ไม่ระบุ,3,23,3,23,0,0,2023-06-19 12:07:27
3517,2022,45,อำนาจเจริญ,17,7747,17,7743,0,35,2023-06-19 12:07:27
3518,2022,45,สกลนคร,5,21437,5,21435,0,149,2023-06-19 12:07:27
3519,2022,45,ปทุมธานี,82,44507,82,44496,0,230,2023-06-19 12:07:27
3520,2022,45,สงขลา,147,37464,147,37327,0,145,2023-06-19 12:07:27
3521,2022,45,มุกดาหาร,3,6964,3,6962,0,51,2023-06-19 12:07:27
3522,2022,45,นครพนม,3,14143,3,14142,0,79,2023-06-19 12:07:27
3523,2022,45,สมุทรปราการ,87,110441,87,109951,3,409,2023-06-19 12:07:27
3524,2022,45,สระแก้ว,53,20114,53,19549,0,85,2023-06-19 12:07:27
3525,2022,45,เพชรบุรี,6,20302,6,20280,0,107,2023-06-19 12:07:27
3526,2022,45,กรุงเทพมหานคร,805,510137,805,508157,3,1464,2023-06-19 12:07:27
3527,2022,45,นครราชสีมา,63,48799,63,48795,0,381,2023-06-19 12:07:27
3528,2022,45,ยะลา,12,9886,12,9872,1,81,2023-06-19 12:07:27
3529,2022,45,ระยอง,14,43355,14,43322,0,199,2023-06-19 12:07:27
3530,2022,45,นราธิวาส,5,7969,5,7960,0,25,2023-06-19 12:07:27
3531,2022,45,บุรีรัมย์,41,50803,41,50797,0,95,2023-06-19 12:07:27
3532,2022,45,ยโสธร,4,14061,4,14058,0,103,2023-06-19 12:07:27
3533,2022,45,ลำพูน,125,1853,125,1852,1,47,2023-06-19 12:07:27
3534,2022,45,สิงห์บุรี,3,8470,3,8469,0,87,2023-06-19 12:07:27
3535,2022,45,นครปฐม,42,46617,42,46617,0,180,2023-06-19 12:07:27
3536,2022,45,สมุทรสาคร,87,59603,87,59602,0,146,2023-06-19 12:07:27
3537,2022,45,สุราษฎร์ธานี,47,20723,47,20108,3,159,2023-06-19 12:07:27
3538,2022,45,สุโขทัย,30,16112,30,16110,1,159,2023-06-19 12:07:27
3539,2022,45,เพชรบูรณ์,28,13001,28,12998,0,59,2023-06-19 12:07:27
3540,2022,45,น่าน,7,12449,7,12446,0,32,2023-06-19 12:07:27
3541,2022,45,กาญจนบุรี,6,27646,6,27596,0,164,2023-06-19 12:07:27
3542,2022,45,สตูล,5,10786,5,10768,0,73,2023-06-19 12:07:27
3543,2022,45,พิษณุโลก,29,21296,29,21296,0,99,2023-06-19 12:07:27
3544,2022,45,ตาก,127,12547,127,12411,2,83,2023-06-19 12:07:27
3545,2022,45,ชุมพร,36,14890,36,14890,1,75,2023-06-19 12:07:27
3546,2022,45,หนองบัวลำภู,4,11438,4,11438,0,83,2023-06-19 12:07:27
3547,2022,45,นนทบุรี,90,74841,90,74819,1,109,2023-06-19 12:07:27
3548,2022,45,สระบุรี,15,19998,15,19995,0,166,2023-06-19 12:07:27
3549,2022,45,พะเยา,2,6234,2,6234,0,57,2023-06-19 12:07:27
3550,2022,45,ราชบุรี,29,41716,29,41715,1,200,2023-06-19 12:07:27
3551,2022,45,บึงกาฬ,0,10553,0,10549,0,20,2023-06-19 12:07:27
3552,2022,45,ปัตตานี,11,11153,11,11107,0,86,2023-06-19 12:07:27
3553,2022,45,ชัยนาท,1,4284,1,4284,0,9,2023-06-19 12:07:27
3554,2022,45,ร้อยเอ็ด,21,41495,21,41491,0,236,2023-06-19 12:07:27
3555,2022,46,พัทลุง,8,24385,8,24385,0,96,2023-06-19 12:07:27
3556,2022,46,ชัยนาท,6,4290,6,4290,0,9,2023-06-19 12:07:27
3557,2022,46,กระบี่,67,13276,67,12983,2,120,2023-06-19 12:07:27
3558,2022,46,สุโขทัย,19,16131,19,16129,3,162,2023-06-19 12:07:27
3559,2022,46,พิจิตร,7,6034,7,6034,0,88,2023-06-19 12:07:27
3560,2022,46,ไม่ระบุ,16,39,16,39,0,0,2023-06-19 12:07:27
3561,2022,46,ราชบุรี,35,41751,35,41750,0,200,2023-06-19 12:07:27
3562,2022,46,สุพรรณบุรี,7,34582,7,34577,0,161,2023-06-19 12:07:27
3563,2022,46,สระแก้ว,48,20162,48,19597,0,85,2023-06-19 12:07:27
3564,2022,46,ยโสธร,6,14067,6,14064,1,104,2023-06-19 12:07:27
3565,2022,46,นครนายก,10,12889,10,12889,0,98,2023-06-19 12:07:27
3566,2022,46,ตรัง,46,10579,46,10572,1,75,2023-06-19 12:07:27
3567,2022,46,มุกดาหาร,0,6964,0,6962,0,51,2023-06-19 12:07:27
3568,2022,46,สงขลา,113,37577,113,37440,0,145,2023-06-19 12:07:27
3569,2022,46,ตาก,131,12678,131,12542,1,84,2023-06-19 12:07:27
3570,2022,46,สิงห์บุรี,9,8479,9,8478,1,88,2023-06-19 12:07:27
3571,2022,46,สมุทรปราการ,118,110559,118,110069,2,411,2023-06-19 12:07:27
3572,2022,46,ระนอง,6,10785,6,10728,1,26,2023-06-19 12:07:27
3573,2022,46,นราธิวาส,16,7985,16,7976,0,25,2023-06-19 12:07:27
3574,2022,46,นครปฐม,50,46667,50,46667,0,180,2023-06-19 12:07:27
3575,2022,46,ภูเก็ต,86,54383,86,45057,4,157,2023-06-19 12:07:27
3576,2022,46,นครราชสีมา,79,48878,79,48874,0,381,2023-06-19 12:07:27
3577,2022,46,สมุทรสาคร,137,59740,137,59739,0,146,2023-06-19 12:07:27
3578,2022,46,นครสวรรค์,70,24888,70,24881,1,168,2023-06-19 12:07:27
3579,2022,46,ลำพูน,112,1965,112,1964,0,47,2023-06-19 12:07:27
3580,2022,46,บุรีรัมย์,57,50860,57,50854,0,95,2023-06-19 12:07:27
3581,2022,46,ลำปาง,42,10382,42,10380,1,121,2023-06-19 12:07:27
3582,2022,46,เชียงใหม่,7,36730,7,36661,1,310,2023-06-19 12:07:27
3583,2022,46,มหาสารคาม,24,28562,24,28555,0,115,2023-06-19 12:07:27
3584,2022,46,หนองคาย,7,23541,7,23420,0,78,2023-06-19 12:07:27
3585,2022,46,สตูล,17,10803,17,10785,0,73,2023-06-19 12:07:27
3586,2022,46,ปราจีนบุรี,11,25660,11,25656,1,118,2023-06-19 12:07:27
3587,2022,46,ชุมพร,95,14985,95,14985,1,76,2023-06-19 12:07:27
3588,2022,46,ชัยภูมิ,3,20730,3,20729,0,78,2023-06-19 12:07:27
3589,2022,46,น่าน,6,12455,6,12452,0,32,2023-06-19 12:07:27
3590,2022,46,ตราด,7,9786,7,9664,2,129,2023-06-19 12:07:27
3591,2022,46,อำนาจเจริญ,0,7747,0,7743,0,35,2023-06-19 12:07:27
3592,2022,46,อุทัยธานี,24,11051,24,11051,2,109,2023-06-19 12:07:27
3593,2022,46,นนทบุรี,96,74937,96,74915,1,110,2023-06-19 12:07:27
3594,2022,46,ระยอง,22,43377,22,43344,4,203,2023-06-19 12:07:27
3595,2022,46,พังงา,0,10358,0,9960,0,31,2023-06-19 12:07:27
3596,2022,46,ปทุมธานี,106,44613,106,44602,1,231,2023-06-19 12:07:27
3597,2022,46,อุบลราชธานี,33,41614,33,41596,0,294,2023-06-19 12:07:27
3598,2022,46,พระนครศรีอยุธยา,14,36268,14,36268,0,136,2023-06-19 12:07:27
3599,2022,46,ยะลา,32,9918,32,9904,1,82,2023-06-19 12:07:27
3600,2022,46,เลย,90,17722,90,17721,0,129,2023-06-19 12:07:27
3601,2022,46,ชลบุรี,240,120329,240,118485,2,506,2023-06-19 12:07:27
3602,2022,46,ประจวบคีรีขันธ์,20,24478,20,24127,0,124,2023-06-19 12:07:27
3603,2022,46,จันทบุรี,71,21118,71,21103,1,68,2023-06-19 12:07:27
3604,2022,46,อุตรดิตถ์,33,8903,33,8902,1,63,2023-06-19 12:07:27
3605,2022,46,แพร่,60,9648,60,9644,0,79,2023-06-19 12:07:27
3606,2022,46,กำแพงเพชร,1,17571,1,17566,0,129,2023-06-19 12:07:27
3607,2022,46,พะเยา,15,6249,15,6249,1,58,2023-06-19 12:07:27
3608,2022,46,นครศรีธรรมราช,72,80202,72,80201,5,250,2023-06-19 12:07:27
3609,2022,46,บึงกาฬ,1,10554,1,10550,0,20,2023-06-19 12:07:27
3610,2022,46,แม่ฮ่องสอน,4,2694,4,2694,1,39,2023-06-19 12:07:27
3611,2022,46,อ่างทอง,7,16194,7,16194,0,70,2023-06-19 12:07:27
3612,2022,46,กาฬสินธุ์,22,24819,22,24817,0,170,2023-06-19 12:07:27
3613,2022,46,ปัตตานี,10,11163,10,11117,3,89,2023-06-19 12:07:27
3614,2022,46,เชียงราย,24,5966,24,5931,0,123,2023-06-19 12:07:27
3615,2022,46,กรุงเทพมหานคร,985,511122,985,509142,9,1473,2023-06-19 12:07:27
3616,2022,46,ขอนแก่น,93,58114,93,58092,0,184,2023-06-19 12:07:27
3617,2022,46,พิษณุโลก,68,21364,68,21364,0,99,2023-06-19 12:07:27
3618,2022,46,นครพนม,1,14144,1,14143,0,79,2023-06-19 12:07:27
3619,2022,46,สุราษฎร์ธานี,56,20779,56,20164,7,166,2023-06-19 12:07:27
3620,2022,46,สระบุรี,74,20072,74,20069,0,166,2023-06-19 12:07:27
3621,2022,46,หนองบัวลำภู,11,11449,11,11449,2,85,2023-06-19 12:07:27
3622,2022,46,เพชรบุรี,14,20316,14,20294,3,110,2023-06-19 12:07:27
3623,2022,46,ฉะเชิงเทรา,24,42249,24,42244,0,120,2023-06-19 12:07:27
3624,2022,46,สกลนคร,8,21445,8,21443,0,149,2023-06-19 12:07:27
3625,2022,46,สุรินทร์,48,33498,48,33480,0,116,2023-06-19 12:07:27
3626,2022,46,ทั้งประเทศ,3957,2478895,3957,2461924,69,11408,2023-06-19 12:07:27
3627,2022,46,สมุทรสงคราม,11,13796,11,13796,0,76,2023-06-19 12:07:27
3628,2022,46,ร้อยเอ็ด,24,41519,24,41515,0,236,2023-06-19 12:07:27
3629,2022,46,ลพบุรี,21,16254,21,16250,0,225,2023-06-19 12:07:27
3630,2022,46,ศรีสะเกษ,1,30893,1,30883,2,219,2023-06-19 12:07:27
3631,2022,46,อุดรธานี,12,29483,12,29460,0,202,2023-06-19 12:07:27
3632,2022,46,เพชรบูรณ์,22,13023,22,13020,0,59,2023-06-19 12:07:27
3633,2022,46,กาญจนบุรี,8,27654,8,27604,0,164,2023-06-19 12:07:27
3634,2022,47,เลย,64,17786,64,17785,1,130,2023-06-19 12:07:27
3635,2022,47,ตาก,144,12822,144,12686,3,87,2023-06-19 12:07:27
3636,2022,47,อุบลราชธานี,63,41677,63,41659,1,295,2023-06-19 12:07:27
3637,2022,47,สุโขทัย,19,16150,19,16148,6,168,2023-06-19 12:07:27
3638,2022,47,ตรัง,162,10741,162,10734,1,76,2023-06-19 12:07:27
3639,2022,47,เชียงราย,47,6013,47,5978,0,123,2023-06-19 12:07:27
3640,2022,47,นราธิวาส,6,7991,6,7982,0,25,2023-06-19 12:07:27
3641,2022,47,กรุงเทพมหานคร,1058,512180,1058,510200,8,1481,2023-06-19 12:07:27
3642,2022,47,สระแก้ว,64,20226,64,19661,0,85,2023-06-19 12:07:27
3643,2022,47,สงขลา,177,37754,177,37617,0,145,2023-06-19 12:07:27
3644,2022,47,กาฬสินธุ์,25,24844,25,24842,0,170,2023-06-19 12:07:27
3645,2022,47,สมุทรปราการ,161,110720,161,110230,4,415,2023-06-19 12:07:27
